1001,-33.794883,151.268071
1002,-33.794883,151.268071
1003,-33.794883,151.268071
1004,-33.794883,151.268071
1005,-33.794883,151.268071
1006,-33.794883,151.268071
1007,-33.794883,151.268071
1008,-33.794883,151.268071
1009,-33.794883,151.268071
1010,-33.794883,151.268071
1011,-33.794883,151.268071
1020,-33.794883,151.268071
1021,-33.794883,151.268071
1022,-33.794883,151.268071
1023,-33.794883,151.268071
1025,-33.794883,151.268071
1026,-33.794883,151.268071
1027,-33.794883,151.268071
1028,-33.794883,151.268071
1029,-33.794883,151.268071
1030,-33.794883,151.268071
1031,-33.794883,151.268071
1032,-33.662834,150.874182
1033,-33.794883,151.268071
1034,-33.794883,151.268071
1035,-33.794883,151.268071
1036,-33.794883,151.268071
1037,-33.794883,151.268071
1038,-33.794883,151.268071
1039,-33.794883,151.268071
1040,-33.794883,151.268071
1041,-33.794883,151.268071
1042,-33.794883,151.268071
1043,-33.794883,151.268071
1044,-33.794883,151.268071
1045,-33.794883,151.268071
1046,-33.794883,151.268071
1100,-33.794883,151.268071
1101,-33.794883,151.268071
1105,-33.794883,151.268071
1106,-33.794883,151.268071
1107,-33.794883,151.268071
1108,-33.794883,151.268071
1109,-33.794883,151.268071
1110,-33.794883,151.268071
1112,-33.794883,151.268071
1113,-33.794883,151.268071
1114,-33.794883,151.268071
1115,-33.794883,151.268071
1116,-33.666729,150.866145
1117,-33.664575,150.87022
1118,-33.794883,151.268071
1119,-33.794883,151.268071
1120,-33.794883,151.268071
1121,-33.794883,151.268071
1122,-33.794883,151.268071
1123,-33.794883,151.268071
1124,-33.794883,151.268071
1125,-33.794883,151.268071
1126,-33.794883,151.268071
1127,-33.794883,151.268071
1128,-33.794883,151.268071
1129,-33.794883,151.268071
1130,-33.794883,151.268071
1131,-33.794883,151.268071
1132,-33.66279,150.874265
1133,-33.794883,151.268071
1134,-33.794883,151.268071
1135,-33.794883,151.268071
1136,-33.794883,151.268071
1137,-33.794883,151.268071
1138,-33.794883,151.268071
1139,-33.794883,151.268071
1140,-33.794883,151.268071
1141,-33.794883,151.268071
1142,-33.794883,151.268071
1143,-33.794883,151.268071
1144,-33.794883,151.268071
1145,-33.794883,151.268071
1146,-33.794883,151.268071
1147,-33.794883,151.268071
1148,-33.794883,151.268071
1149,-33.794883,151.268071
1150,-33.794883,151.268071
1151,-33.794883,151.268071
1152,-33.794883,151.268071
1153,-33.794883,151.268071
1154,-33.794883,151.268071
1155,-33.794883,151.268071
1156,-33.794883,151.268071
1157,-33.794883,151.268071
1158,-33.794883,151.268071
1159,-33.794883,151.268071
1160,-33.794883,151.268071
1161,-33.794883,151.268071
1162,-33.794883,151.268071
1163,-33.794883,151.268071
1164,-33.794883,151.268071
1165,-33.794883,151.268071
1166,-33.794883,151.268071
1167,-33.794883,151.268071
1168,-33.794883,151.268071
1169,-33.794883,151.268071
1170,-33.794883,151.268071
1171,-33.794883,151.268071
1172,-33.794883,151.268071
1173,-33.794883,151.268071
1174,-33.794883,151.268071
1175,-33.794883,151.268071
1176,-33.794883,151.268071
1177,-33.794883,151.268071
1178,-33.794883,151.268071
1179,-33.794883,151.268071
1180,-33.794883,151.268071
1181,-33.794883,151.268071
1182,-33.794883,151.268071
1183,-33.794883,151.268071
1184,-33.794883,151.268071
1185,-33.794883,151.268071
1186,-33.794883,151.268071
1187,-33.794883,151.268071
1188,-33.794883,151.268071
1189,-33.794883,151.268071
1190,-33.794883,151.268071
1191,-33.794883,151.268071
1192,-34.790684,147.685283
1193,-33.794883,151.268071
1194,-33.794883,151.268071
1195,-33.794883,151.268071
1196,-33.794883,151.268071
1197,-33.794883,151.268071
1198,-33.794883,151.268071
1199,-33.794883,151.268071
1200,-33.794883,151.268071
1201,-33.794883,151.268071
1202,-33.794883,151.268071
1203,-33.794883,151.268071
1204,-33.794883,151.268071
1205,-33.794883,151.268071
1206,-33.794883,151.268071
1207,-33.794883,151.268071
1208,-29.816475,151.659454
1209,-33.891788,151.176251
1210,-33.891788,151.176251
1211,-33.891788,151.176251
1212,-33.891788,151.176251
1213,-33.891788,151.176251
1214,-33.891788,151.176251
1215,-33.891788,151.176251
1216,-33.741311,151.034025
1217,-33.741311,151.034025
1218,-33.741311,151.034025
1219,-33.741311,151.034025
1220,-33.741311,151.034025
1221,-33.86533,151.207905
1222,-33.86533,151.207905
1223,-33.86533,151.207905
1224,-33.86533,151.207905
1225,-33.86533,151.207905
1226,-33.871749,151.206708
1227,-33.871749,151.206708
1228,-33.871749,151.206708
1229,-33.871749,151.206708
1230,-33.871749,151.206708
1231,-33.815551,151.042528
1232,-33.815551,151.042528
1233,-33.815551,151.042528
1234,-33.815551,151.042528
1235,-33.815551,151.042528
1236,-29.816475,151.659454
1237,-29.816475,151.659454
1238,-29.816475,151.659454
1239,-29.816475,151.659454
1240,-29.816475,151.659454
1291,-33.794883,151.268071
1292,-33.794883,151.268071
1293,-33.794883,151.268071
1294,-33.794883,151.268071
1295,-33.794883,151.268071
1296,-33.794883,151.268071
1297,-33.794883,151.268071
1298,-33.794883,151.268071
1299,-33.794883,151.268071
1300,-33.877331,151.220876
1335,-33.82269,151.117575
1340,-35.537721,148.021014
1355,-33.893739,151.262502
1360,-33.87584,151.241938
